lamina	xist0	xist1	xist2	xist3	xist6
0.0	0.992559251315	0.704997407117	0.564737035547	0.420963070387	0.458026459194
0.0	0.947323007559	0.860359815128	0.760579152877	0.64089616282	0.759620244459
0.0	1.33020254524	0.880097060352	0.571075520221	0.319215301879	0.317481159684
0.0	1.15661602544	0.793991533881	0.569549098648	0.39680358414	0.513202216328
1.0	0.816710446604	0.741091859956	0.584377603752	0.663391707163	0.913279014577
0.0	0.947496215707	0.721892467846	0.586779297567	0.577522802488	0.822517818089
0.0	0.984672449671	0.852593339765	0.573521419838	0.552827571155	0.726129440109
1.0	0.764826823375	0.926306254948	0.578256723196	0.510430829944	0.838623639732
1.0	0.779234130127	0.69394113311	0.510101243481	0.52929892088	0.747268678717
1.0	1.08553755017	0.708061592483	0.468360178641	0.507021387057	0.643173402858
0.0	0.974415854236	0.776362109193	0.544054525976	0.491404448459	0.667419089085
1.0	0.839691350711	0.628208528688	0.560480339869	0.553552132436	0.74490115989
0.0	1.09669224512	0.724372128972	0.480267725826	0.398886459375	0.473593616506
0.0	1.29623453627	1.68874904721	0.931470225793	0.870773529167	1.2080594162
0.0	1.07003003103	0.788746654015	0.517201831272	0.430626959051	0.491207493791
0.0	1.07784779099	0.851458003043	0.647988110705	0.492029859394	0.50806888094
0.0	1.04562626093	0.834002015208	0.640988244524	0.480539293262	0.434479250334
0.0	0.937690865029	0.785458626006	0.662253055747	0.589108193351	0.610616381149
0.0	0.982262954181	0.781393125272	0.690452828638	0.575815948786	0.589194809988
0.0	1.00581153193	0.882796013895	0.751929148089	0.651084472236	0.662464259684
0.0	1.01365496878	0.890760443365	0.714012420715	0.620768536449	0.586931635585
0.0	0.987791433931	0.858970081192	0.73357530628	0.602654709507	0.607663175948
0.0	1.10476665919	0.749519326687	0.579235923711	0.393057229556	0.405724762198
1.0	0.718162715729	0.597281969628	0.394145082694	0.366476455658	0.482080741545
1.0	0.760821209449	0.580525892843	0.407044923764	0.390900071173	0.450521132934
1.0	0.787890494553	0.555541140175	0.41717588917	0.391504878673	0.474370227793
1.0	0.85204161832	0.649286660578	0.446788128297	0.420465825073	0.532223402258
1.0	0.842219822731	0.559796723813	0.404712164746	0.420150729608	0.51719206028
1.0	0.875349430407	0.817349180846	0.435379165631	0.413109538543	0.535810970472
1.0	0.910733321244	0.740263173571	0.438997054296	0.402371599125	0.551936792355
1.0	0.777673112712	0.780160416677	0.413876727105	0.389491369788	0.469082774713
1.0	0.928667254899	0.675527993473	0.426545942058	0.40092949111	0.465623123372
1.0	0.801041358594	0.472288739059	0.386390099257	0.374648531079	0.463291568767
1.0	0.709991111388	0.512679605165	0.446560330434	0.430017064939	0.601487547155
0.0	0.860059047556	0.718965882281	0.4625538111	0.448427343317	0.558735474428
1.0	0.785707947209	0.737392160298	0.510318190441	0.451231166865	0.572913569073
1.0	0.813971479047	0.701691636108	0.45379789403	0.40974212847	0.556934668522
1.0	0.705207238203	0.574514915364	0.36804203297	0.321071084283	0.384344736686
1.0	0.854177646689	0.573638565244	0.345520775429	0.315355651854	0.369498045848
1.0	0.708846579773	0.565795516021	0.357954043975	0.334427581308	0.365785895551
1.0	0.850587526525	0.612988078244	0.374418680555	0.325252077108	0.356843250563
1.0	0.797626743014	0.640683363179	0.375926686614	0.338414514643	0.410018222668
1.0	0.742524948546	0.602148451091	0.442039840761	0.426705552605	0.508144070939
1.0	0.840860298411	0.681754649528	0.457196338456	0.432830801086	0.501948080771
1.0	0.916134547892	0.684040726639	0.450390183031	0.436620236642	0.53980813201
1.0	0.814523301538	0.620116743238	0.434828695531	0.370614294885	0.493279877482
1.0	0.872356903363	0.638782806906	0.459650495719	0.363871471114	0.433733939656
0.0	1.45341486947	0.90349664689	0.491393885861	0.265743910185	0.229553790102
0.0	1.11578945773	0.775030335406	0.519482049507	0.354237255814	0.372605602892
0.0	1.13559182829	0.924431422241	0.712745645346	0.610465883615	0.779187933965
0.0	1.10478395032	0.801462403505	0.575887773787	0.597670303016	0.779937725357
1.0	0.969375905362	0.637464477529	0.526351288917	0.51081194899	0.707064315935
1.0	0.801851239593	0.617916038114	0.491541850403	0.446329818041	0.608465999607
1.0	0.895939761594	0.668806300518	0.510322525551	0.515708592257	0.68308731956
0.0	0.937036239176	0.736568021621	0.63223507289	0.622733143612	0.830174246333
0.0	1.01765376888	0.823409899133	0.707774405896	0.706738689756	0.911303633603
0.0	0.953017037519	0.660749264634	0.534830434105	0.411563420984	0.505466027774
0.0	0.973159485113	0.666369526498	0.533699447861	0.40421322044	0.517988885847
1.0	0.882904537015	0.715107510965	0.539500455558	0.578810505156	0.752242226427
0.0	0.888007950127	0.661341552991	0.613950894669	0.623177333354	0.733625613524
0.0	1.25911896632	0.763186432183	0.599749781507	0.410538841804	0.413137910758
0.0	1.22384481835	0.892265079056	0.580916064334	0.368762146202	0.317760446006
0.0	0.964303193779	0.752098378612	0.524610493931	0.353314265008	0.268806608444
0.0	1.12683363827	0.850645423479	0.609757486158	0.403333635225	0.353132494957
0.0	1.11288273594	0.843743947042	0.600821530758	0.37026969655	0.360124884825
0.0	1.00647988698	0.733578073001	0.533403818871	0.379607604637	0.431863437144
1.0	0.704014786974	0.56297123714	0.492425542009	0.455774950384	0.615996096264
1.0	0.684834301542	0.646300451027	0.460818952322	0.390628421603	0.530845891449
1.0	0.702790854367	0.533661227702	0.409671872648	0.343130110475	0.434769052161
1.0	0.50386925974	0.465029592554	0.350881101151	0.30375124107	0.414334357919
1.0	0.664031181187	0.631099078083	0.348790831388	0.327361110078	0.375805920717
1.0	0.622419010972	0.579372359351	0.318219822016	0.352528542501	0.469106373154
1.0	0.736178841705	0.691416225169	0.404859102473	0.409893684217	0.53036107481
1.0	0.632037396674	0.693119094944	0.38201245491	0.403014949636	0.443999934033
1.0	0.593077741189	0.547188857537	0.349449162038	0.357979157275	0.421742033721
1.0	0.62821810325	0.467685523444	0.324066293735	0.319440065751	0.402185011965
1.0	0.624294790016	0.437195221417	0.311173262371	0.355214247052	0.425183415243
1.0	0.681087986896	0.553664056245	0.356569756256	0.371678130802	0.414824451401
1.0	0.756876347717	0.59155420694	0.459584064618	0.431895043377	0.533589664503
1.0	0.781768232685	0.584282421165	0.522723043466	0.55788485891	0.711256062119
0.0	0.901582047535	0.741967300649	0.632036892165	0.493699945902	0.592958520496
0.0	0.860456586824	0.888001104997	0.685506776922	0.495676160546	0.591131200306
0.0	0.998677586687	0.891436145017	0.69639678146	0.588446983698	0.710346785803
0.0	0.777121973692	0.928965322561	0.908981593683	0.950491217237	1.24962496309
0.0	0.91943362676	0.784187551738	0.702395804863	0.606566223699	0.763885393745
0.0	0.944554788165	0.776577519624	0.557919240895	0.442328475322	0.543033185052
1.0	0.805089803337	0.646520460761	0.579960292736	0.635210048173	0.820904899871
1.0	0.829956779106	0.615385925128	0.595883104147	0.67698791363	0.967455155859
1.0	0.943212397301	0.58843122403	0.597491749174	0.678770337238	0.923440143173
1.0	0.885798404458	0.615135152836	0.507685748218	0.493011734602	0.655964201384
1.0	0.878089857339	0.693693286387	0.522660255854	0.553036261949	0.73957806097
1.0	0.826856464123	0.697683165282	0.493739436747	0.519092850768	0.746413135861
1.0	0.809483277729	0.630294856721	0.506972167415	0.532040667036	0.736115611604
0.0	0.945171224524	0.810689360107	0.610851295194	0.556643735846	0.697262508433
0.0	1.08097193139	0.789029351637	0.53619334185	0.416352219227	0.518323556908
0.0	0.99428521759	0.744711876334	0.659608225252	0.625343233389	0.750742583507
0.0	1.14932135859	0.90518923987	0.703359008309	0.741054442093	0.89784920323
1.0	0.944868033723	0.714356988245	0.586235438724	0.672785982715	0.88949575224
1.0	1.03737899209	0.876207741055	0.637216154868	0.671872212907	0.964469298023
0.0	1.07620239659	0.930349730597	0.736927193758	0.627395476108	0.781855354657
0.0	1.14729351326	0.814715444422	0.555588551661	0.397383958858	0.431626769601
0.0	1.01847779218	0.716454597739	0.581910160665	0.531096261829	0.735148622138
1.0	0.769970220368	0.625605419351	0.446379906172	0.560552268392	0.7786306883
1.0	0.819319083395	0.579060742666	0.437779544652	0.487502576443	0.673154010731
1.0	0.921668687208	0.626435487954	0.592379979732	0.559677245745	0.837737791096
1.0	0.853707049493	0.670259291098	0.527277145765	0.49322942806	0.65356019178
1.0	0.984825891324	0.724692643725	0.57019695574	0.600717914908	0.700794203451
0.0	1.10851307675	0.772903728314	0.627133627749	0.46791292744	0.524255945344
0.0	0.967461698562	0.761486838695	0.430085989498	0.323562187573	0.339696536983
0.0	1.21469484221	0.893403724965	0.667667857507	0.456169737493	0.431647248673
0.0	1.10570995351	0.853409938143	0.617245564705	0.518630287339	0.512015264781
0.0	1.1023586463	0.884942265982	0.718595631791	0.608541149296	0.649095862787
1.0	0.979832469314	0.974628630269	1.03919292311	1.15785867085	1.31022478784
0.0	1.25935844832	0.98791168176	0.924742967563	0.953334129254	1.09262402226
1.0	1.27723346332	0.911824797367	0.87802626969	0.756362428819	0.895312831922
0.0	0.942195793336	0.784156489469	0.82274977228	0.77186760138	0.915411612622
1.0	0.949542176215	0.83200238179	0.895221025168	0.972993906734	1.10828121998
1.0	0.970985700028	0.89840090526	0.824547070138	0.976709256106	1.1168083746
0.0	1.08419898245	1.00071125701	0.813888525242	0.931028264665	0.950846560468
0.0	1.0138239551	0.887939544575	0.781060510018	0.843324973157	0.822826320978
0.0	1.04117311562	0.856299123114	0.607850110682	0.461378972417	0.458213066613
0.0	0.995604769541	0.943551833967	0.833324583159	0.796471851148	0.90845186341
1.0	0.761267570173	0.863788027419	0.891132381358	0.86868226266	1.12240427395
1.0	0.690005706747	0.690570593404	0.648729750949	0.648278567514	0.910839697814
1.0	0.778794181675	0.712015359889	0.470142199725	0.487942740969	0.545984823867
0.0	1.15661233118	0.980953530879	0.545485627127	0.454116860352	0.509242094347
0.0	1.172115718	0.979922338289	0.51841204475	0.399161590975	0.466434377069
0.0	1.38152019265	0.745996562161	0.470575880745	0.244763801202	0.270118916023
0.0	0.94953428998	0.659268669911	0.440320320878	0.340646265251	0.413453722208
1.0	0.832314231347	0.786786504858	0.453747350275	0.378661434827	0.478330619892
1.0	0.766630990396	0.688984136851	0.400403377743	0.35591075364	0.445965572444
0.0	1.01788794221	0.820493790044	0.512132153398	0.34012720366	0.489100624785
0.0	0.978023390404	0.874496151326	0.566119861362	0.394040924194	0.519347310783
0.0	0.964244976976	0.934200966583	0.489442595281	0.389927975919	0.505314867302
1.0	0.816945957553	0.680746184021	0.450261823152	0.343377806592	0.489871862789
1.0	0.802071337655	0.673131362401	0.484169736484	0.380435037015	0.574707877608
1.0	0.759166594479	0.621343153117	0.417343874072	0.368514763129	0.518670468881
1.0	0.684838954925	0.701169153783	0.385689911313	0.32501693387	0.423908725415
1.0	0.684290325655	0.622193540933	0.392733047862	0.287409874545	0.428106964933
1.0	1.03446053969	0.771169891972	0.44977338641	0.32275751722	0.393035249162
0.0	0.98108796015	0.801908561294	0.46598085714	0.314559037522	0.372285144591
0.0	0.757518147847	0.785713065943	0.434136628077	0.409201245982	0.5047023005
0.0	1.16668991177	0.820500319549	0.426892262244	0.301375312415	0.358815398896
1.0	0.886062500664	0.808880318508	0.493468631639	0.434708623191	0.609471836383
1.0	0.917287556471	0.779980327366	0.469596992388	0.336859190796	0.448674518894
1.0	1.01657824025	0.802321290259	0.444069594347	0.371242661614	0.438660063324
0.0	1.00487365295	1.03375565359	0.609073427247	0.486304233662	0.550954075076
0.0	1.32225573619	1.06632998053	0.635405924903	0.408214473877	0.400785253094
0.0	1.4277135171	1.0550802755	0.743567580105	0.447172738866	0.470515276696
0.0	1.22783007291	0.963741611789	0.933103126531	0.645662026015	0.662601656833
0.0	1.14348243108	0.967497760507	0.667651242487	0.418405829208	0.430328804434
0.0	1.32954170009	0.8880142071	0.475258389973	0.229682759719	0.180259108822
0.0	1.49436053964	0.940457832302	0.439963654485	0.164298427436	0.126936534039
0.0	1.65876672578	1.04306152978	0.531159541019	0.218599429211	0.156394284866
0.0	1.24218632281	1.01472233884	0.463035675346	0.205171832533	0.171251309119
0.0	1.05403480904	1.01186188329	0.605894468391	0.414433734047	0.406762865485
0.0	0.923968389449	0.843078811581	0.586242051966	0.443427079421	0.451097745857
0.0	1.11944669382	0.951720034793	0.50896912476	0.362372425958	0.388437818645
1.0	0.980345851231	0.945768300788	0.469282096397	0.373557754938	0.433456397921
0.0	1.04191010667	0.922254614658	0.494565351075	0.332648709318	0.392515151163
0.0	1.03913884925	0.80459628962	0.512989878456	0.319996364209	0.37814635841
1.0	0.774354669895	0.762151367173	0.43584854335	0.298511472189	0.359299400889
1.0	0.653528470386	0.680724784698	0.377376096297	0.279209851439	0.414997085482
1.0	0.657584276515	0.712756999462	0.418281724997	0.338506673164	0.40074628348
1.0	0.707628185061	0.735085232429	0.421252647864	0.357224393395	0.437246926814
1.0	0.625133680005	0.755816874594	0.42703308891	0.364488628905	0.518324513119
1.0	0.803438277628	0.652323606913	0.432085116387	0.422123075208	0.575212314924
1.0	0.763300106183	0.734382107041	0.517562037899	0.477605825045	0.657808634863
1.0	0.831229779259	0.637300691933	0.456298120112	0.358653908288	0.464210853595
1.0	0.773537626639	0.706759820323	0.402726351738	0.367204987977	0.454330472572
1.0	0.740437586953	0.650523714709	0.402451329373	0.364227969637	0.477459670294
0.0	0.739052457184	0.743032220208	0.52182011809	0.47046282349	0.636001830269
0.0	0.726705712135	0.82800682837	0.543610899474	0.532361998121	0.701212131643
0.0	0.81130241834	0.81292470875	0.570967585365	0.535548476989	0.702737472997
0.0	0.841311178791	0.839089269859	0.493517467307	0.384560191976	0.460960006212
1.0	0.710571640031	0.664048094652	0.380138602269	0.353088361283	0.402066319034
1.0	0.707098411656	0.527849944072	0.352202492769	0.317862144959	0.378463661148
1.0	0.708397082152	0.549349850359	0.343690622977	0.312952065708	0.367771435761
1.0	0.654018823748	0.55031992438	0.397137694231	0.373658636288	0.49259798775
1.0	0.604429992985	0.66431662756	0.446638632466	0.418810542738	0.540777713005
0.0	0.762911646421	0.730212800116	0.473423336398	0.326010397009	0.450110213397
0.0	1.04827647746	0.626101360989	0.383091148688	0.203397982298	0.224165560822
0.0	0.936033380226	0.867586619036	0.483043101849	0.4200515167	0.542430922724
1.0	0.806837612766	0.790224121972	0.4657950486	0.43336395446	0.580038954775
1.0	0.765774686142	0.747474363983	0.436155050369	0.397342179286	0.507773055034
1.0	0.621361399163	0.557135410772	0.37940596795	0.347125018684	0.443510022677
1.0	0.664517736783	0.647483542595	0.452331769106	0.453876066936	0.605007583939
1.0	0.71063751322	0.696389647248	0.489581484145	0.439748010898	0.657128499617
1.0	0.727499970193	0.652029327271	0.420533580368	0.426630639805	0.630924497268
1.0	0.664484045383	0.700487929252	0.435718814356	0.424232800073	0.625080847121
0.0	0.825656831281	0.735951496951	0.526764189429	0.438460082922	0.605676488128
0.0	0.832546039668	0.733374973551	0.471386780153	0.367673315474	0.448783036416
0.0	0.84196329695	0.623919778647	0.504648515852	0.371188753066	0.393039457176
0.0	1.00073822648	0.770375830032	0.521899186678	0.317938714568	0.312098448485
0.0	0.890996225581	0.784304989407	0.614003466621	0.448499604085	0.488963636756
0.0	0.86665458358	0.724476677405	0.54444098157	0.43812247541	0.502088855305
0.0	0.898347737357	0.805230316671	0.673014398869	0.613234022257	0.664150732614
0.0	0.848247177668	0.673759999343	0.630805785822	0.484111407455	0.554174908286
0.0	0.73738442997	0.77067306357	0.636945609083	0.514779550818	0.62014452409
0.0	0.711975109732	0.634686297254	0.527760193624	0.419833777691	0.565133981151
1.0	0.616462716753	0.562641093635	0.422330630786	0.481010827476	0.634124627867
1.0	0.713777323561	0.563260025198	0.448666454354	0.458341118623	0.57897612361
1.0	0.800188591159	0.667510773618	0.420951576791	0.422317686088	0.472447609334
1.0	0.69612867224	0.679624995503	0.349355075367	0.380047550082	0.428528478949
1.0	0.696443672115	0.649669270875	0.343390408791	0.35269184001	0.448843111943
1.0	0.833731804981	0.661720412839	0.420435565006	0.43437610177	0.600318717288
0.0	1.06980369323	0.880398003048	0.482514274705	0.406101628519	0.50607504562
1.0	0.70385933494	0.56929068583	0.392971998768	0.394790998378	0.525844356533
1.0	0.711267155801	0.547672085811	0.346590022841	0.363545675263	0.420820625842
1.0	0.751352916195	0.56061869208	0.356271741048	0.312255105677	0.382618597605
1.0	0.685612553097	0.628284541423	0.318442854669	0.300659523368	0.396012923077
1.0	0.73597108017	0.576267396102	0.33423999099	0.353948646896	0.437074751054
0.0	1.14618704111	0.790212563943	0.425056154588	0.218102501693	0.245772805794
0.0	1.02966436849	0.8392548095	0.49720305089	0.314553856532	0.314862280408
0.0	1.04957069503	0.762431004438	0.612728395278	0.471806192893	0.513327803557
0.0	1.13873358852	0.972109793325	0.612841970035	0.465744001331	0.518471864804
1.0	0.988050342149	0.793267707481	0.493265163904	0.433374705972	0.610256542954
1.0	0.826019828063	0.653722807403	0.418166770842	0.390085313355	0.507239078254
1.0	0.691620571436	0.592119307609	0.395276026994	0.354314727477	0.483951524119
1.0	0.745985482617	0.554725081512	0.371873642434	0.386650883586	0.472598241188
1.0	0.890629501491	0.818766902013	0.38390161756	0.356534944157	0.397841503327
1.0	0.693337580664	0.515100272757	0.358564922737	0.359772908731	0.441282423863
1.0	0.569415136929	0.536551301378	0.412319053452	0.34433799773	0.464747521357
0.0	0.925416458828	0.795499389436	0.582698647107	0.508219022606	0.710713233932
0.0	0.884615882821	0.723500423015	0.61340240039	0.612978734348	0.847822266871
0.0	0.889097323488	0.682034717272	0.562991142763	0.428447846433	0.504260875214
0.0	0.910722487693	0.632656479154	0.484812704005	0.380417556421	0.426996797703
0.0	0.840729211788	0.551353878851	0.510301372798	0.521965363701	0.726119601201
1.0	0.733510091953	0.622300881977	0.496506537534	0.509847396716	0.744938964725
1.0	0.578354902727	0.505871195647	0.391520717636	0.440475965167	0.662911824494
1.0	0.817622493928	0.533216819486	0.380312824319	0.448665907798	0.578241252266
1.0	0.82348627328	0.536937441428	0.38390808873	0.442995231999	0.572564465097
1.0	0.727763849203	0.580999223308	0.354399381723	0.362519342693	0.529788446034
1.0	0.62185014626	0.522453709311	0.353543992549	0.365536346513	0.477777733839
1.0	0.873009546648	0.7873810566	0.505308570771	0.488587662047	0.696711728725
1.0	0.824042533489	0.871898126073	0.563830269825	0.490253632958	0.722521324609
1.0	0.650544049365	0.611310351618	0.449968480072	0.452051842094	0.710112728167
1.0	0.865285504417	0.741527495782	0.521440950505	0.551179758696	0.836856424604
1.0	0.863434309691	0.7244879685	0.658192994494	0.629800745772	0.990927132294
1.0	1.04401818796	0.832374418909	0.664530801905	0.667593430544	1.00934398323
0.0	1.19879663024	0.778343569143	0.520849214554	0.349944474175	0.44019662282
0.0	1.12128239149	0.717991815196	0.452496688843	0.206997703314	0.185189164157
0.0	1.05230880026	0.63879848865	0.626659700262	0.486450189176	0.447859598937
0.0	1.03056258335	0.704994192207	0.546591081015	0.397757174417	0.397514031177
1.0	1.02834141239	0.907112137168	0.525025030442	0.424423522433	0.580448975445
1.0	0.861797150228	0.731208655054	0.481233895588	0.505608864852	0.681121719283
1.0	0.77901009473	0.713514610389	0.543834086492	0.606404173156	0.779610646929
0.0	1.01620650225	0.857913037959	0.634668334529	0.623907375046	0.765337123224
0.0	1.10132409699	0.775299922895	0.577051727053	0.461178846646	0.559332598519
0.0	1.0519495146	0.970523366863	0.859922146215	0.750613127354	0.792685667351
0.0	0.99109749095	0.902559760911	0.884485868426	0.7984381575	0.872451922707
0.0	0.879572966255	0.854844051585	0.722719523766	0.69178441351	0.733876147586
0.0	1.08612451881	0.898214466624	0.645401720344	0.536689575088	0.513017792889
0.0	0.885026911725	0.814117726337	0.62545388707	0.517270659874	0.567677107662
0.0	0.862195246213	0.873298850098	0.610141619801	0.529671964317	0.663241096669
1.0	0.660784755892	0.670355718634	0.509717262392	0.583229388832	0.900037966978
1.0	0.63097658206	0.679247164573	0.466067391004	0.543097152064	0.883488957594
1.0	0.77551920822	0.67832780936	0.469053743768	0.520486374106	0.766210094607
1.0	0.793929970029	0.686231219282	0.416726953758	0.540273951732	0.825516069896
1.0	0.832703011669	0.582871614136	0.493601179119	0.547966863284	0.866997596783
1.0	0.896262313357	0.658881785887	0.432385313765	0.505640600924	0.714248186356
1.0	0.775279579255	0.570893883114	0.419931337505	0.441556975738	0.618146767089
1.0	0.733302478746	0.642647523135	0.433906882555	0.48807081518	0.83277808392
1.0	0.722540164009	0.667442690698	0.468782937454	0.531113351515	0.894551422516
1.0	0.881797226424	0.75460415469	0.452306075386	0.497874308522	0.772570929
1.0	1.07983578039	0.722017294467	0.526581789219	0.484316171883	0.688659975794
1.0	0.99057182663	0.692294054537	0.54441567491	0.494679359699	0.629029457995
1.0	0.995857353464	0.875799855368	0.632933377498	0.639680284106	0.857922141565
0.0	0.809380373489	0.690859606195	0.577954252744	0.52772700895	0.750335487506
1.0	0.724920673379	0.773673414162	0.661539347928	0.717190361807	1.06474993771
1.0	0.714823847249	0.662618804737	0.578511609112	0.612261116891	0.90590265796
1.0	0.759096115913	0.661157999513	0.530397320854	0.527296682141	0.72373223974
0.0	1.14702829043	0.858527872228	0.572049877986	0.438388703486	0.539451213806
0.0	1.18831826763	1.04795060849	0.718514951355	0.628199479561	0.711473724746
0.0	1.23565628976	0.932876414322	0.634431893615	0.413641587662	0.435170672998
0.0	1.18850928165	1.02619123937	0.729270853315	0.574301540676	0.562993402126
0.0	1.15426239119	0.81637647097	0.500889687616	0.274761598475	0.233154100947
0.0	1.00922061923	0.729092470888	0.486957714149	0.261085760019	0.215612793483
0.0	1.20016334989	0.932446795002	0.501115834205	0.24299763636	0.215743581293
0.0	1.1923786651	0.954986336684	0.623450835798	0.32963293705	0.324821679084
0.0	1.00211189216	1.11878474385	0.864242095793	0.67881397404	0.833316735194
1.0	0.69370046672	1.00832820035	0.846927757624	0.953765086856	1.21000500802
0.0	1.01592149979	1.03488828713	0.688688308143	0.704264746925	0.873821492175
1.0	0.733839341209	0.953095600482	0.827961802237	1.00321309958	1.2363351559
0.0	1.22866541352	1.27388724356	0.828262182781	0.850583106938	1.02072086351
0.0	1.14245886523	1.14898379055	0.832551202663	0.758710897776	0.830613150618
0.0	1.22387824957	0.999715191112	0.69494247021	0.524433494887	0.516125170241
0.0	1.5514433611	1.05994794565	0.651535287945	0.376491353323	0.32407583115
